cod_prod,nom_prod,concent,nom_form_farm,presentac,fraccion,num_reg_san,nom_titular,nom_fabricante,nom_ifa,nom_rubro,situacion
57134.0,"VACUNA CONTRA EL SARAMPION, PAROTIDITIS Y RUBEOLA",,POLVO Y DISOLVENTE PARA SOLUCION INYECTABLE,Combipack Caja Bandeja Vial + Ampolla,1.0,BE00051,DROGUERIA MK LAB S.A.C.,SERUM INSTITUTE OF INDIA PRIVATE LIMITED,VIRUS DEL SARAMPION (ATENUADO) + VIRUS DE PAROTIDITIS + VIRUS DE LA RUBEOLA,PRODUCTO DE ORIGEN BIOLOGICO,ACT
59352.0,VACUTRO,97 mg + 103 mg,Tableta Recubierta,Caja Envase Blíster Tableta Recubierta,14.0,EE12134,PEREDA DISTRIBUIDORES S.R.L.,GETZ PHARMA (PVT) LTD.,VALSARTAN + SACUBITRILO,ESPECIALIDAD FARMACEUTICA,ACT
44756.0,VAFEXIN,75 mg,Cápsula de Liberación Prolongada,Caja Envase Blister Cápsula de Liberación Prolongada,20.0,EN04695,LABORATORIOS AC FARMA S.A.,LABORATORIOS AC FARMA S.A.,VENLAFAXINA CLORHIDRATO,ESPECIALIDAD FARMACEUTICA,ACT
45068.0,VAGICAND 1%,1 %,Crema Vaginal,Caja Tubo x 40 g + Accesorio,1.0,EN02570,LABORATORIO FARMACEUTICO PERUANO S.R.L.,LABORATORIO FARMACEUTICO PERUANO S.R.L.,ISOCONAZOL NITRATO,ESPECIALIDAD FARMACEUTICA,ACT
53556.0,VAGICAND®,1 %,Crema Vaginal,Caja Tubo x 40 g + Accesorio,1.0,EN02570,MED FARMA SOCIEDAD ANONIMA CERRADA - MED FARMA S.A.C.,LABORATORIO FARMACEUTICO PERUANO S.R.L.,ISOCONAZOL NITRATO,ESPECIALIDAD FARMACEUTICA,ACT
50071.0,VAGISTEN,0.1 %,Crema Vaginal,Caja Tubo x 15 g,1.0,EN06752,LABORATORIOS AC FARMA S.A.,LABORATORIOS AC FARMA S.A.,ESTRIOL,ESPECIALIDAD FARMACEUTICA,ACT
50526.0,VAGISTEN,0.5 mg,Ovulo,Caja Envase Tira Ovulo,10.0,EN08153,LABORATORIOS AC FARMA S.A.,LABORATORIOS AC FARMA S.A.,ESTRIOL,ESPECIALIDAD FARMACEUTICA,ACT
60455.0,VAGLICAN 450,450 mg,Tableta Recubierta,Caja Envase Blíster Tableta Recubierta,60.0,EE08401,SEVEN PHARMA S.A.C.,HETERO LABS LIMITED,CLORHIDRATO DE VALGANCICLOVIR,ESPECIALIDAD FARMACEUTICA,ACT
60456.0,VAGLICAN 450,450 mg,Tableta Recubierta,Caja Frasco x 60 Tabletas Recubiertas,1.0,EE08401,SEVEN PHARMA S.A.C.,HETERO LABS LIMITED,CLORHIDRATO DE VALGANCICLOVIR,ESPECIALIDAD FARMACEUTICA,ACT
60018.0,VAGNESTEN,2 %,Crema Vaginal,Caja Tubo x 20 g + 3 Aplicadores,1.0,EE12958,DROGUERIA LIPHARMA S.A.C.,LINCOLN PHARMACEUTICALS LTD. INDIA,CLOTRIMAZOL,ESPECIALIDAD FARMACEUTICA,ACT
61169.0,VAGTRIZOL,1 %,Crema Vaginal,Caja Tubo x 40 g + Accesorio,1.0,EE04696,COASPHARMA PERÚ S.A.C,LABORATORIOS COASPHARMA S.A.S.,CLOTRIMAZOL,ESPECIALIDAD FARMACEUTICA,ACT
53736.0,VAGTRIZOL,1 %,Crema Vaginal,Caja Tubo x 40 g + Accesorio,1.0,EE04696,INVERSIONES INDAURA E.I.R.L.,LABORATORIOS COASPHARMA S.A.S.,CLOTRIMAZOL,ESPECIALIDAD FARMACEUTICA,ACT
58492.0,VAGYNOX,35000 UI + 100000 UI + 35000 UI,Cápsula Blanda Vaginal,Caja Envase Blíster Capsula Blanda Vaginal,10.0,EE11679,DROGUERIA PERU S.A.C. - DROPESAC,GENUPHARMA INC.,NEOMICINA SULFATO + NISTATINA + POLIMIXINA B SULFATO,ESPECIALIDAD FARMACEUTICA,ACT
59569.0,VALACICLOVIR,500 mg,Tableta Recubierta,Caja Envase Blíster Tabletas Recubiertas,10.0,EE02191,GENFAR DEL PERU S.A.C.,FAREVA VILLA RICA S.A.S.,VALACICLOVIR CLORHIDRATO,ESPECIALIDAD FARMACEUTICA,ACT
52997.0,VALATREN 160,160 mg,Tableta Recubierta,Caja Envase Blíster Tableta Recubierta,30.0,EE05568,SEVEN PHARMA S.A.C.,HETERO LABS LIMITED,VALSARTAN,ESPECIALIDAD FARMACEUTICA,ACT
52996.0,VALATREN 80,80 mg,Tableta Recubierta,Caja Envase Blíster Tableta Recubierta,30.0,EE05567,SEVEN PHARMA S.A.C.,HETERO LABS LIMITED,VALSARTAN,ESPECIALIDAD FARMACEUTICA,ACT
53335.0,VALATREN®H 80/12.5,80 mg/ 12.5 mg,Tableta Recubierta,Caja Envase Blíster Tableta Recubierta,30.0,EE08243,SEVEN PHARMA S.A.C.,HETERO LABS LIMITED,HIDROCLOROTIAZIDA + VALSARTAN,ESPECIALIDAD FARMACEUTICA,ACT
46833.0,VALAXAM 160/10,160 mg + 10 mg,Comprimido Recubierto,Caja Envase Blíster Comprimidos Recubiertos,30.0,EE02177,FARMAVAL PERU S.A.,LABORATORIOS SAVAL S.A.,AMLODIPINO BESILATO + VALSARTAN,ESPECIALIDAD FARMACEUTICA,ACT
38979.0,VALAXAM 160/10,160 mg + 10 mg,Comprimido Recubierto,Caja Envase Blíster Comprimidos Recubiertos,35.0,EE02177,FARMAVAL PERU S.A.,LABORATORIOS SAVAL S.A.,AMLODIPINO BESILATO + VALSARTAN,ESPECIALIDAD FARMACEUTICA,ACT
38977.0,VALAXAM 160/5,160 mg + 5 mg,Comprimido Recubierto,Caja Envase Blíster Comprimidos Recubiertos,35.0,EE02131,FARMAVAL PERU S.A.,LABORATORIOS SAVAL S.A.,AMLODIPINO BESILATO + VALSARTAN,ESPECIALIDAD FARMACEUTICA,ACT
46832.0,VALAXAM 160/5,160 mg + 5 mg,Comprimido Recubierto,Caja Envase Blíster Comprimidos Recubiertos,30.0,EE02131,FARMAVAL PERU S.A.,LABORATORIOS SAVAL S.A.,AMLODIPINO BESILATO + VALSARTAN,ESPECIALIDAD FARMACEUTICA,ACT
42569.0,VALAXAM 320/10,10 mg + 320 mg,Comprimido Recubierto,Caja Envase Blíster Comprimidos,35.0,EE02807,FARMAVAL PERU S.A.,LABORATORIOS SAVAL S.A.,AMLODIPINO BESILATO + VALSARTAN,ESPECIALIDAD FARMACEUTICA,ACT
42695.0,VALAXAM 320/5,5 mg + 320 mg,Comprimido Recubierto,Caja Envase Blíster Comprimidos,35.0,EE02806,FARMAVAL PERU S.A.,LABORATORIOS SAVAL S.A.,AMLODIPINO BESILATO + VALSARTAN,ESPECIALIDAD FARMACEUTICA,ACT
38978.0,VALAXAM 80/5,80 mg + 5 mg,Comprimido Recubierto,Caja Envase Blíster Comprimidos,35.0,EE00914,FARMAVAL PERU S.A.,LABORATORIOS SAVAL S.A.,AMLODIPINO BESILATO + VALSARTAN,ESPECIALIDAD FARMACEUTICA,ACT
50697.0,VALAXAM 80/5,80 mg + 5 mg,Comprimido Recubierto,Caja Envase Blíster Comprimidos Recubierto,30.0,EE00914,FARMAVAL PERU S.A.,LABORATORIOS SAVAL S.A.,AMLODIPINO BESILATO + VALSARTAN,ESPECIALIDAD FARMACEUTICA,ACT
38981.0,VALAXAM D 160/10/12.5,160 mg + 10 mg + 12.5 mg,Comprimido Recubierto,Caja Envase Blíster Comprimidos,35.0,EE02514,FARMAVAL PERU S.A.,LABORATORIOS SAVAL S.A.,AMLODIPINO BESILATO + HIDROCLOROTIAZIDA + VALSARTAN,ESPECIALIDAD FARMACEUTICA,ACT
53410.0,VALAXAM D 160/10/12.5,160 mg + 10 mg + 12.5 mg,Comprimido Recubierto,Caja Envase Blíster Comprimido Recubierto,30.0,EE02514,FARMAVAL PERU S.A.,LABORATORIOS SAVAL S.A.,AMLODIPINO BESILATO + HIDROCLOROTIAZIDA + VALSARTAN,ESPECIALIDAD FARMACEUTICA,ACT
42696.0,VALAXAM D 160/10/25,10 mg + 25 mg + 160 mg,Comprimido Recubierto,Caja Envase Blíster Comprimidos,35.0,EE04195,FARMAVAL PERU S.A.,LABORATORIOS SAVAL S.A.,AMLODIPINO BESILATO + HIDROCLOROTIAZIDA + VALSARTAN,ESPECIALIDAD FARMACEUTICA,ACT
38980.0,VALAXAM D 160/5/12.5,160 mg + 5 mg + 12.5 mg,Comprimido Recubierto,Caja Envase Blíster Comprimidos Recubiertos,35.0,EE01173,FARMAVAL PERU S.A.,LABORATORIOS SAVAL S.A.,AMLODIPINO BESILATO + HIDROCLOROTIAZIDA,ESPECIALIDAD FARMACEUTICA,ACT
46837.0,VALAXAM D 160/5/12.5,160 mg + 5 mg + 12.5 mg,Comprimido Recubierto,Caja Envase Blíster Comprimidos Recubiertos,30.0,EE01173,FARMAVAL PERU S.A.,LABORATORIOS SAVAL S.A.,AMLODIPINO BESILATO + HIDROCLOROTIAZIDA + VALSARTAN,ESPECIALIDAD FARMACEUTICA,ACT
42570.0,VALAXAM D 160/5/25,5 mg + 25 mg + 160 mg,Comprimido Recubierto,Caja Envase Blíster Comprimidos,35.0,EE04194,FARMAVAL PERU S.A.,LABORATORIOS SAVAL S.A.,AMLODIPINO BESILATO + HIDROCLOROTIAZIDA + VALSARTAN,ESPECIALIDAD FARMACEUTICA,ACT
42571.0,VALAXAM D 320/10/25,10 mg + 25 mg + 320 mg,Comprimido Recubierto,Caja Envase Blíster Comprimidos,35.0,EE04196,FARMAVAL PERU S.A.,LABORATORIOS SAVAL S.A.,AMLODIPINO BESILATO + HIDROCLOROTIAZIDA + VALSARTAN,ESPECIALIDAD FARMACEUTICA,ACT
58103.0,VALCHEK,450 mg,Tableta Recubierta,Caja Envase Blíster Tableta Recubierta,120.0,EE11142,NORDIC PHARMACEUTICAL COMPANY S.A.C.,STANFORD LABORATORIES PVT. LTD,VALGANCICLOVIR,ESPECIALIDAD FARMACEUTICA,ACT
60539.0,VALCOTE,500 mg,Tableta de Liberación Retardada,Caja Frasco x 30 Tableta de Liberación Retardada,1.0,EE02605,FARMINDUSTRIA S.A.,ABBOTT LABORATORIES ARGENTINA S.A. - ARGENTINA,VALPROATO SEMISODICO,ESPECIALIDAD FARMACEUTICA,ACT
57012.0,VALCOTE,250 mg,Tableta de Liberación Retardada,Caja Frasco x 30 Tabletas de Liberación Retardada,1.0,EE02604,FARMINDUSTRIA S.A.,ABBOTT LABORATORIES ARGENTINA S.A. - ARGENTINA,VALPROATO SEMISODICO,ESPECIALIDAD FARMACEUTICA,ACT
60540.0,VALCOTE ER,500 mg,Tableta de Liberación Prolongada,Caja Envase Blíster Tabletas de Liberación Prolongada,30.0,EE05698,FARMINDUSTRIA S.A.,ABBOTT LABORATORIOS DO BRASIL LTDA. - BRASIL,VALPROATO SEMISODICO,ESPECIALIDAD FARMACEUTICA,ACT
60541.0,VALCOTE ER,250 mg,Tableta de Liberación Prolongada,Caja Envase Blíster Tableta de Liberación Prolongada,30.0,EE05622,FARMINDUSTRIA S.A.,ABBOTT LABORATORIOS DO BRASIL LTDA. - BRASIL,VALPROATO SEMISODICO,ESPECIALIDAD FARMACEUTICA,ACT
45638.0,VALCOTE ER,250 mg,Tableta Recubierta de Liberación Prolongada,Caja Envase Blíster Tabletas de Liberación Prolongada,30.0,EE05622,FARMINDUSTRIA S.A.,ABBOTT LABORATORIOS DO BRASIL LTDA. - BRASIL,VALPROATO SEMISODICO,ESPECIALIDAD FARMACEUTICA,ACT
45639.0,VALCOTE ER,500 mg,Tableta Recubierta de Liberación Prolongada,Caja Envase Blíster Tabletas Recubiertas de Liberación Prolo,30.0,EE05698,FARMINDUSTRIA S.A.,ABBOTT LABORATORIOS DO BRASIL LTDA. - BRASIL,VALPROATO SEMISODICO,ESPECIALIDAD FARMACEUTICA,ACT
42624.0,VALERATO DE ESTRADIOL,10 mg/ mL,Solución Inyectable,Caja Ampolla x 1 mL,1.0,EN00779,MEDIFARMA S.A.,MEDIFARMA S.A.,ESTRADIOL VALERATO,ESPECIALIDAD FARMACEUTICA,ACT
57118.0,VALGANCICLOVIR,450 mg,Tableta Recubierta,Caja Envase Folio Tableta Recubierta,10.0,EE10320,AGRIPINO SARMIENTO CCOSCCO,CAPLIN POINT LABORATORIES LIMITED,CLORHIDRATO DE VALGANCICLOVIR,ESPECIALIDAD FARMACEUTICA,ACT
54026.0,VALGANCLOVIR,450 mg,Tableta Recubierta,Caja Envase Folio Tabletas Recubierta,20.0,EE06285,OQCORP SOCIEDAD ANONIMA CERRADA - OQCORP S.A.C.,UNITED BIOTECH (P) LIMITED,CLORHIDRATO DE VALGANCICLOVIR,ESPECIALIDAD FARMACEUTICA,ACT
49350.0,VALGANCLOVIR,450 mg,Tableta Recubierta,Caja Envase Folio Tabletas Recubierta,20.0,EE06285,OQ PHARMA S.A.C.,UNITED BIOTECH (P) LIMITED,VALGANCICLOVIR,ESPECIALIDAD FARMACEUTICA,ACT
49779.0,VALISONA,4 mg,Tableta,Caja Envase Blister Tabletas,100.0,EN02188,DROGUERIA INRETAIL PHARMA S.A.,CIFARMA S.A.C. - LIMA - PERÚ,DEXAMETASONA,ESPECIALIDAD FARMACEUTICA,ACT
46458.0,VALISONA,0.5 mg/ 5 mL,Elixir,Frasco x 100 mL,1.0,EN01328,DROGUERIA INRETAIL PHARMA S.A.,LABORATORIO FARMACEUTICO SAN JOAQUIN - ROXFARMA S.A.,DEXAMETASONA,ESPECIALIDAD FARMACEUTICA,ACT
57856.0,VALISONA,4 mg/ 2 mL,Solución Inyectable,Caja Ampolla x 2 mL,25.0,EN08993,INRETAIL PHARMA S.A.,CIFARMA S.A.C. - LIMA - PERÚ,DEXAMETASONA FOSFATO SODICO,ESPECIALIDAD FARMACEUTICA,ACT
60217.0,VALISONA NF,2 mg/ 5 mL,Solución Oral,Caja Frasco x 100 mL,1.0,EN01843,DROGUERIA INRETAIL PHARMA S.A.,LABORATORIO FARMACEUTICO SAN JOAQUIN - ROXFARMA S.A.,FOSFATO SODICO DE DEXAMETASONA,ESPECIALIDAD FARMACEUTICA,ACT
46505.0,VALISONA NF,2 mg/ 5 mL,Solución Oral,Frasco x 100 mL,1.0,EN01843,DROGUERIA INRETAIL PHARMA S.A.,LABORATORIO FARMACEUTICO SAN JOAQUIN - ROXFARMA S.A.,DEXAMETASONA FOSFATO SODICO,ESPECIALIDAD FARMACEUTICA,ACT
61945.0,VALLAXY,500 mg,Comprimido Recubierto,Caja Envase Blíster Comprimido Recubierto,10.0,EE14870,EUROFARMA PERU S.A.C.,EUROFARMA LABORATORIOS S.A.,VALACICLOVIR,ESPECIALIDAD FARMACEUTICA,ACT
37700.0,VALMETAF,100 mg/ mL,Suspensión Oral,Caja Frasco Gotero x 20 mL,1.0,EN01575,LABORATORIOS GABBLAN S.A.C. - LGABBLAN SAC,LABORATORIOS GABBLAN S.A.C.,SIMETICONA,ESPECIALIDAD FARMACEUTICA,ACT
52691.0,VALPAKINE,200 mg/ mL,Solución Oral,Caja Frasco x 40 mL,1.0,EE08301,SANOFI - AVENTIS DEL PERU S.A.,SANOFI ILAC SANAYI VE TICARET ANONIM SIRKETI,VALPROATO SODICO,ESPECIALIDAD FARMACEUTICA,ACT
52728.0,VALPRAX,500 mg/ 5 mL,Solución Inyectable,Caja Vial x 5 mL,10.0,EN07582,LABORATORIOS AC FARMA S.A.,LABORATORIOS AC FARMA S.A.,VALPROATO SODICO,ESPECIALIDAD FARMACEUTICA,ACT
60124.0,VALPRAX,500 mg,Tableta Recubierta de Liberación Retardada,Caja Envase Blíster Tableta Recubierta de Liberación Retardada,30.0,EN00544,LABORATORIOS AC FARMA S.A.,LABORATORIOS AC FARMA S.A.,VALPROATO SODICO,ESPECIALIDAD FARMACEUTICA,ACT
58488.0,VALPRAX,500 mg/ 5 mL,Solución Inyectable,Caja Vial x 5 mL,1.0,EN07582,LABORATORIOS AC FARMA S.A.,LABORATORIOS AC FARMA S.A.,VALPROATO SODICO,ESPECIALIDAD FARMACEUTICA,ACT
36920.0,VALPRAX,500 mg,Tableta Recubierta de Liberación Prolongada,Caja Envase Blister Tabletas,500.0,EN00544,LABORATORIOS AC FARMA S.A.,LABORATORIOS AC FARMA S.A.,VALPROATO SODICO,ESPECIALIDAD FARMACEUTICA,ACT
34611.0,VALPRAX,200 mg/ mL,Solución Oral,Frasco X 105 mL,1.0,N19864,LABORATORIOS AC FARMA S.A.,LABORATORIOS AC FARMA S.A.,VALPROATO SODICO,MEDICAMENTO DE MARCA,ACT
11172.0,VALPRAX,200 mg/ mL,Solución Oral,Frasco X 40 mL,1.0,N19864,LABORATORIOS AC FARMA S.A.,LABORATORIOS AC FARMA S.A.,VALPROATO SODICO,MEDICAMENTO DE MARCA,ACT
40025.0,VALPRAX,500 mg,Tableta Recubierta de Liberación Retardada,Caja Envase Folio Tableta de Liberación Retardada,30.0,EN00544,LABORATORIOS AC FARMA S.A.,LABORATORIOS AC FARMA S.A.,VALPROATO SODICO,ESPECIALIDAD FARMACEUTICA,ACT
42773.0,VALPRAX,500 mg,Tableta Recubierta de Liberación Prolongada,Caja Envase Folio Tabletas,10.0,EN00544,LABORATORIOS AC FARMA S.A.,LABORATORIOS AC FARMA S.A.,VALPROATO SODICO,ESPECIALIDAD FARMACEUTICA,ACT
43425.0,VALPRAX,200 mg/ mL,Solución Oral,Caja Frasco x 120 mL,1.0,EN02710,LABORATORIOS AC FARMA S.A.,LABORATORIOS AC FARMA S.A.,VALPROATO SODICO,ESPECIALIDAD FARMACEUTICA,ACT
43448.0,VALPRAX,200 mg/ mL,Solución Oral,Caja Frasco x 40 mL,1.0,EN02710,LABORATORIOS AC FARMA S.A.,LABORATORIOS AC FARMA S.A.,VALPROATO SODICO,ESPECIALIDAD FARMACEUTICA,ACT
43694.0,VALPRAX,250 mg/ 5 mL,Jarabe,Caja Frasco x 120 mL,1.0,EN05196,LABORATORIOS AC FARMA S.A.,LABORATORIOS AC FARMA S.A.,VALPROATO SODICO,ESPECIALIDAD FARMACEUTICA,ACT
42187.0,VALPRAX,500 mg,Tableta Recubierta de Liberación Retardada,Caja Envase Folio Tableta de Liberación Retardada,100.0,EN00544,LABORATORIOS AC FARMA S.A.,LABORATORIOS AC FARMA S.A.,VALPROATO SODICO,ESPECIALIDAD FARMACEUTICA,ACT
40895.0,VALPROMED,500 mg,Tableta Recubierta,Caja Envase Folio Tabletas,100.0,EN04172,MEDROCK CORPORATION S.A.C.,MEDROCK CORPORATION SOCIEDAD ANONIMA CERRADA,VALPROATO SODICO,ESPECIALIDAD FARMACEUTICA,ACT
43451.0,VALPROMED,500 mg,Tableta Recubierta,Caja Envase Folio Tabletas,30.0,EN04172,MEDROCK CORPORATION S.A.C.,MEDROCK CORPORATION SOCIEDAD ANONIMA CERRADA,VALPROATO SODICO,ESPECIALIDAD FARMACEUTICA,ACT
38507.0,VALPROMED,250 mg/ 5 mL,Solución Oral,Caja Frasco x 120 mL,1.0,EN02720,MEDROCK CORPORATION S.A.C.,MEDROCK CORPORATION SOCIEDAD ANONIMA CERRADA,VALPROATO SODICO,ESPECIALIDAD FARMACEUTICA,ACT
48263.0,VALPROMED,200 mg/ mL,Solución Oral,Frasco x 40 mL,1.0,EN06175,MEDROCK CORPORATION S.A.C.,MEDROCK CORPORATION SOCIEDAD ANONIMA CERRADA,VALPROATO SODICO,ESPECIALIDAD FARMACEUTICA,ACT
58665.0,VALPROSAR,333 mg + 145 mg,Tableta de Liberación Prolongada,Caja Envase Blíster Tableta de Liberación Prolongada,100.0,EE11435,BIOGENERIC PRODUCTS M & M S.A.C.,BHARAT PARENTERALS LIMITED,ACIDO VALPROICO + VALPROATO SODICO,ESPECIALIDAD FARMACEUTICA,ACT
52893.0,VALSAMAX,160 mg,Tableta Recubierta,Caja Envase Blíster Tableta Recubierta,20.0,EN08590,JOBAL PHARMA E.I.R.L.,LABORATORIOS PORTUGAL S.R.L.,VALSARTAN,ESPECIALIDAD FARMACEUTICA,ACT
52894.0,VALSAMAX,160 mg,Tableta Recubierta,Caja Envase Blíster Tableta Recubierta,100.0,EN08590,JOBAL PHARMA E.I.R.L.,LABORATORIOS PORTUGAL S.R.L.,VALSARTAN,ESPECIALIDAD FARMACEUTICA,ACT
50621.0,VALSAMAX,80 mg,Tableta Recubierta,Caja Envase Blister Tableta Recubierta,20.0,EN06159,JOBAL PHARMA E.I.R.L.,LABORATORIOS PORTUGAL S.R.L.,VALSARTAN,ESPECIALIDAD FARMACEUTICA,ACT
50292.0,VALSAMAX,80 mg,Tableta Recubierta,Caja Envase Blister Tableta Recubierta,100.0,EN06159,JOBAL PHARMA E.I.R.L.,LABORATORIOS PORTUGAL S.R.L.,VALSARTAN,ESPECIALIDAD FARMACEUTICA,ACT
42623.0,VALSAPRESS,80 mg,Tableta Recubierta,Caja Envase Blister Tabletas,30.0,EE04316,SHERFARMA S.A.C.,JUBILANT GENERICS LIMITED,VALSARTAN,ESPECIALIDAD FARMACEUTICA,ACT
42617.0,VALSAPRESS,160 mg,Tableta Recubierta,Caja Envase Blister Tabletas,30.0,EE04314,SHERFARMA S.A.C.,JUBILANT GENERICS LIMITED,VALSARTAN,ESPECIALIDAD FARMACEUTICA,ACT
57815.0,VALSAPRESS,160 mg,Tableta Recubierta,Caja Envase Blíster Tableta Recubierta,30.0,EE11720,SHERFARMA S.A.C.,MEPRO PHARMACEUTICALS PRIVATE LIMITED,VALSARTAN,ESPECIALIDAD FARMACEUTICA,ACT
58459.0,VALSAPRESS,80 mg,Tableta Recubierta,Caja Envase Blíster Tableta Recubierta,30.0,EE11848,SHERFARMA S.A.C.,MEPRO PHARMACEUTICALS PRIVATE LIMITED,VALSARTAN,ESPECIALIDAD FARMACEUTICA,ACT
49969.0,VALSAPRIN-160,160 mg,Tableta Recubierta,Caja Envase Blister Tabletas Recubierta,30.0,EE08639,DROGUERIA LIPHARMA S.A.C.,GLOBELA PHARMA PVT. LTD.,VALSARTAN,ESPECIALIDAD FARMACEUTICA,ACT
49067.0,VALSAPRIN-80,80 mg,Tableta Recubierta,Caja Envase Blister Tableta Recubierta,30.0,EE08490,DROGUERIA LIPHARMA S.A.C.,GLOBELA PHARMA PVT. LTD.,VALSARTAN,ESPECIALIDAD FARMACEUTICA,ACT
50530.0,VALSAPRIN-D,160 mg + 12.5 mg,Tableta Recubierta,Caja Envase Blister Tableta Recubierta,30.0,EE08862,DROGUERIA LIPHARMA S.A.C.,GLOBELA PHARMA PVT. LTD.,HIDROCLOROTIAZIDA + VALSARTAN,ESPECIALIDAD FARMACEUTICA,ACT
51920.0,VALSARTAN,160 mg,Tableta Recubierta,Caja Envase Blíster Tableta Recubierta,20.0,EN05834,LABORATORIOS PORTUGAL S.R.L.,LABORATORIOS PORTUGAL S.R.L.,VALSARTAN,ESPECIALIDAD FARMACEUTICA,ACT
51921.0,VALSARTAN,80 mg,Tableta Recubierta,Caja Envase Blíster Tableta Recubierta,20.0,EN05833,LABORATORIOS PORTUGAL S.R.L.,LABORATORIOS PORTUGAL S.R.L.,VALSARTAN,ESPECIALIDAD FARMACEUTICA,ACT
46800.0,VALSARTAN,80 mg,Tableta,Caja Envase Blíster Tabletas,500.0,EN00164,LABORATORIOS AC FARMA S.A.,LABORATORIOS AC FARMA S.A.,VALSARTAN,ESPECIALIDAD FARMACEUTICA,ACT
45355.0,VALSARTAN,160 mg,Tableta Recubierta,Caja Envase Blíster Tabletas Recubiertas,14.0,EE04513,SANOFI - AVENTIS DEL PERU S.A.,LABORATORIOS GENERICOS FARMACEUTICOS S.A. - GENFAR S.A.,VALSARTAN,ESPECIALIDAD FARMACEUTICA,ACT
45315.0,VALSARTAN,80 mg,Tableta Recubierta,Caja Envase Blíster Tabletas Recubiertas,14.0,EE04421,SANOFI - AVENTIS DEL PERU S.A.,LABORATORIOS GENERICOS FARMACEUTICOS S.A. - GENFAR S.A.,VALSARTAN,ESPECIALIDAD FARMACEUTICA,ACT
38810.0,VALSARTAN,80 mg,Tableta,Caja Envase Blister Tabletas,30.0,EN00164,LABORATORIOS AC FARMA S.A.,LABORATORIOS AC FARMA S.A.,VALSARTAN,ESPECIALIDAD FARMACEUTICA,ACT
38811.0,VALSARTAN,160 mg,Tableta,Caja Envase Blister Tabletas,30.0,EN00159,LABORATORIOS AC FARMA S.A.,LABORATORIOS AC FARMA S.A.,VALSARTAN,ESPECIALIDAD FARMACEUTICA,ACT
40194.0,VALSARTAN,160 mg,Tableta Recubierta,Caja Envase Blister Tabletas,14.0,EE04513,GENFAR DEL PERU S.A.C.,LABORATORIOS GENERICOS FARMACEUTICOS S.A. - GENFAR S.A.,VALSARTAN,ESPECIALIDAD FARMACEUTICA,ACT
40195.0,VALSARTAN,80 mg,Tableta Recubierta,Caja Envase Blister Tabletas,14.0,EE04421,GENFAR DEL PERU S.A.C.,LABORATORIOS GENERICOS FARMACEUTICOS S.A. - GENFAR S.A.,VALSARTAN,ESPECIALIDAD FARMACEUTICA,ACT
34570.0,VALSARTAN,160 mg,Tableta,Caja Envase Blister Tabletas,100.0,EN00159,LABORATORIOS AC FARMA S.A.,LABORATORIOS AC FARMA S.A.,VALSARTAN,ESPECIALIDAD FARMACEUTICA,ACT
34265.0,VALSARTAN,80 mg,Tableta,Caja Envase Blister Tabletas,100.0,EN00164,LABORATORIOS AC FARMA S.A.,LABORATORIOS AC FARMA S.A.,VALSARTAN,ESPECIALIDAD FARMACEUTICA,ACT
59012.0,VALSARTAN,160 mg,Tableta Recubierta,Caja Envase Blíster Tabletas Recubiertas,14.0,EE04513,GENFAR DEL PERU S.A.C.,FAREVA VILLA RICA S.A.S.,VALSARTAN,ESPECIALIDAD FARMACEUTICA,ACT
59013.0,VALSARTAN,80 mg,Tableta Recubierta,Caja Envase Blíster Tabletas Recubiertas,14.0,EE04421,GENFAR DEL PERU S.A.C.,FAREVA VILLA RICA S.A.S.,VALSARTAN,ESPECIALIDAD FARMACEUTICA,ACT
54615.0,VALSARTAN,80 mg,Tableta Recubierta,Caja Envase Blíster Tabletas Recubiertas,10.0,EN08801,DROGUERIA E.S.C. PHARMED CORPORATION S.A.C.,DROGUERIA E.S.C. PHARMED CORPORATION S.A.C.,VALSARTAN,ESPECIALIDAD FARMACEUTICA,ACT
47607.0,VALSARTIL,160 mg,Tableta Recubierta,Caja Envase Blíster Tabletas Recubiertas,30.0,EE06161,DROGUERIA INVERSIONES JPS S.A.C.,INCEPTA PHARMACEUTICALS LTD.,VALSARTAN,ESPECIALIDAD FARMACEUTICA,ACT
44583.0,VALSARVITAE,160 mg,Comprimido Recubierto,Caja Envase Blister Comprimidos Recubiertas,28.0,EE04486,GALENICUM VITAE PERU S.A.C.,"ATLANTIC PHARMA PRODUÇÕES FARMACÊUTICAS, S.A.",VALSARTAN,ESPECIALIDAD FARMACEUTICA,ACT
44584.0,VALSARVITAE,80 mg,Comprimido Recubierto,Caja Envase Blister Comprimidos Recubiertas,28.0,EE04482,GALENICUM VITAE PERU S.A.C.,"ATLANTIC PHARMA PRODUÇÕES FARMACÊUTICAS, S.A.",VALSARTAN,ESPECIALIDAD FARMACEUTICA,ACT
53869.0,VALTERO 500,500 mg,Tableta Recubierta,Caja Envase Blíster Tableta Recubierta,10.0,EE05167,SEVEN PHARMA S.A.C.,HETERO LABS LIMITED,VALACICLOVIR CLORHIDRATO,ESPECIALIDAD FARMACEUTICA,ACT
11185.0,VALTREX,500 mg,Tableta Recubierta,Caja Envase Blister Tabletas,10.0,E14470,GLAXOSMITHKLINE PERU S.A.,GLAXOSMITHKLINE BIOLOGICALS - FRANCIA,VALACICLOVIR CLORHIDRATO,MEDICAMENTO DE MARCA,ACT
